[train: 1, 550 / 937] FPS: 61.1 (62.4)  ,  DataTime: 0.028 (0.019)  ,  ForwardTime: 0.477  ,  TotalTime: 0.524  ,  Loss/total: 1.52309  ,  Loss/giou: 0.36536  ,  Loss/l1: 0.03876  ,  Loss/location: 0.59860  ,  IoU: 0.67722
[train: 1, 600 / 937] FPS: 61.3 (62.8)  ,  DataTime: 0.028 (0.020)  ,  ForwardTime: 0.475  ,  TotalTime: 0.522  ,  Loss/total: 1.52955  ,  Loss/giou: 0.36734  ,  Loss/l1: 0.03899  ,  Loss/location: 0.59992  ,  IoU: 0.67562
[train: 1, 600 / 937] FPS: 61.3 (63.0)  ,  DataTime: 0.027 (0.019)  ,  ForwardTime: 0.476  ,  TotalTime: 0.522  ,  Loss/total: 1.51724  ,  Loss/giou: 0.36432  ,  Loss/l1: 0.03853  ,  Loss/location: 0.59594  ,  IoU: 0.67796
[train: 1, 650 / 937] FPS: 61.4 (63.8)  ,  DataTime: 0.027 (0.020)  ,  ForwardTime: 0.474  ,  TotalTime: 0.521  ,  Loss/total: 1.52237  ,  Loss/giou: 0.36568  ,  Loss/l1: 0.03869  ,  Loss/location: 0.59756  ,  IoU: 0.67677
[train: 1, 650 / 937] FPS: 61.4 (63.5)  ,  DataTime: 0.026 (0.019)  ,  ForwardTime: 0.476  ,  TotalTime: 0.521  ,  Loss/total: 1.51198  ,  Loss/giou: 0.36281  ,  Loss/l1: 0.03838  ,  Loss/location: 0.59446  ,  IoU: 0.67923
[train: 1, 700 / 937] FPS: 61.5 (64.1)  ,  DataTime: 0.027 (0.020)  ,  ForwardTime: 0.474  ,  TotalTime: 0.520  ,  Loss/total: 1.51700  ,  Loss/giou: 0.36472  ,  Loss/l1: 0.03858  ,  Loss/location: 0.59466  ,  IoU: 0.67764
[train: 1, 700 / 937] FPS: 61.5 (63.7)  ,  DataTime: 0.026 (0.019)  ,  ForwardTime: 0.475  ,  TotalTime: 0.520  ,  Loss/total: 1.50797  ,  Loss/giou: 0.36202  ,  Loss/l1: 0.03824  ,  Loss/location: 0.59271  ,  IoU: 0.67981
[train: 1, 750 / 937] FPS: 61.6 (63.8)  ,  DataTime: 0.026 (0.020)  ,  ForwardTime: 0.473  ,  TotalTime: 0.519  ,  Loss/total: 1.50947  ,  Loss/giou: 0.36286  ,  Loss/l1: 0.03830  ,  Loss/location: 0.59225  ,  IoU: 0.67909
[train: 1, 750 / 937] FPS: 61.6 (62.3)  ,  DataTime: 0.026 (0.019)  ,  ForwardTime: 0.475  ,  TotalTime: 0.519  ,  Loss/total: 1.50878  ,  Loss/giou: 0.36226  ,  Loss/l1: 0.03832  ,  Loss/location: 0.59266  ,  IoU: 0.67970
[train: 1, 800 / 937] FPS: 61.7 (62.9)  ,  DataTime: 0.025 (0.019)  ,  ForwardTime: 0.475  ,  TotalTime: 0.519  ,  Loss/total: 1.50187  ,  Loss/giou: 0.36029  ,  Loss/l1: 0.03803  ,  Loss/location: 0.59114  ,  IoU: 0.68112
[train: 1, 800 / 937] FPS: 61.7 (63.2)  ,  DataTime: 0.026 (0.020)  ,  ForwardTime: 0.473  ,  TotalTime: 0.519  ,  Loss/total: 1.50231  ,  Loss/giou: 0.36126  ,  Loss/l1: 0.03804  ,  Loss/location: 0.58958  ,  IoU: 0.68020
[train: 1, 850 / 937] FPS: 61.7 (63.2)  ,  DataTime: 0.025 (0.019)  ,  ForwardTime: 0.474  ,  TotalTime: 0.518  ,  Loss/total: 1.49850  ,  Loss/giou: 0.35936  ,  Loss/l1: 0.03792  ,  Loss/location: 0.59020  ,  IoU: 0.68189
[train: 1, 850 / 937] FPS: 61.7 (63.4)  ,  DataTime: 0.026 (0.020)  ,  ForwardTime: 0.473  ,  TotalTime: 0.518  ,  Loss/total: 1.49885  ,  Loss/giou: 0.36030  ,  Loss/l1: 0.03790  ,  Loss/location: 0.58872  ,  IoU: 0.68086
[train: 1, 900 / 937] FPS: 61.8 (63.1)  ,  DataTime: 0.025 (0.019)  ,  ForwardTime: 0.474  ,  TotalTime: 0.518  ,  Loss/total: 1.49639  ,  Loss/giou: 0.35893  ,  Loss/l1: 0.03788  ,  Loss/location: 0.58914  ,  IoU: 0.68222
[train: 1, 900 / 937] FPS: 61.8 (63.1)  ,  DataTime: 0.026 (0.020)  ,  ForwardTime: 0.473  ,  TotalTime: 0.518  ,  Loss/total: 1.49234  ,  Loss/giou: 0.35894  ,  Loss/l1: 0.03771  ,  Loss/location: 0.58593  ,  IoU: 0.68192
[train: 1, 937 / 937] FPS: 61.9 (63.8)  ,  DataTime: 0.024 (0.019)  ,  ForwardTime: 0.474  ,  TotalTime: 0.517  ,  Loss/total: 1.49713  ,  Loss/giou: 0.35915  ,  Loss/l1: 0.03791  ,  Loss/location: 0.58930  ,  IoU: 0.68202
[train: 1, 937 / 937] FPS: 61.9 (63.4)  ,  DataTime: 0.025 (0.020)  ,  ForwardTime: 0.472  ,  TotalTime: 0.517  ,  Loss/total: 1.48809  ,  Loss/giou: 0.35782  ,  Loss/l1: 0.03753  ,  Loss/location: 0.58482  ,  IoU: 0.68276
[train: 2, 50 / 937] FPS: 53.8 (63.2)  ,  DataTime: 0.093 (0.019)  ,  ForwardTime: 0.482  ,  TotalTime: 0.594  ,  Loss/total: 1.39054  ,  Loss/giou: 0.33162  ,  Loss/l1: 0.03333  ,  Loss/location: 0.56067  ,  IoU: 0.70010
[train: 2, 50 / 937] FPS: 53.8 (62.9)  ,  DataTime: 0.102 (0.020)  ,  ForwardTime: 0.472  ,  TotalTime: 0.594  ,  Loss/total: 1.46353  ,  Loss/giou: 0.35094  ,  Loss/l1: 0.03706  ,  Loss/location: 0.57635  ,  IoU: 0.68861
[train: 2, 100 / 937] FPS: 57.9 (63.2)  ,  DataTime: 0.062 (0.020)  ,  ForwardTime: 0.471  ,  TotalTime: 0.552  ,  Loss/total: 1.44210  ,  Loss/giou: 0.34315  ,  Loss/l1: 0.03542  ,  Loss/location: 0.57868  ,  IoU: 0.69300
[train: 2, 100 / 937] FPS: 57.9 (60.2)  ,  DataTime: 0.057 (0.019)  ,  ForwardTime: 0.476  ,  TotalTime: 0.552  ,  Loss/total: 1.42215  ,  Loss/giou: 0.34237  ,  Loss/l1: 0.03538  ,  Loss/location: 0.56050  ,  IoU: 0.69372
[train: 2, 150 / 937] FPS: 59.4 (62.1)  ,  DataTime: 0.045 (0.019)  ,  ForwardTime: 0.474  ,  TotalTime: 0.539  ,  Loss/total: 1.43837  ,  Loss/giou: 0.34585  ,  Loss/l1: 0.03608  ,  Loss/location: 0.56626  ,  IoU: 0.69183
[train: 2, 150 / 937] FPS: 59.4 (61.7)  ,  DataTime: 0.049 (0.020)  ,  ForwardTime: 0.470  ,  TotalTime: 0.539  ,  Loss/total: 1.45317  ,  Loss/giou: 0.34625  ,  Loss/l1: 0.03602  ,  Loss/location: 0.58057  ,  IoU: 0.69127
[train: 2, 200 / 937] FPS: 60.2 (63.2)  ,  DataTime: 0.042 (0.020)  ,  ForwardTime: 0.470  ,  TotalTime: 0.532  ,  Loss/total: 1.45128  ,  Loss/giou: 0.34737  ,  Loss/l1: 0.03613  ,  Loss/location: 0.57592  ,  IoU: 0.69062
[train: 2, 200 / 937] FPS: 60.2 (63.3)  ,  DataTime: 0.039 (0.019)  ,  ForwardTime: 0.473  ,  TotalTime: 0.532  ,  Loss/total: 1.43212  ,  Loss/giou: 0.34367  ,  Loss/l1: 0.03547  ,  Loss/location: 0.56743  ,  IoU: 0.69297
[train: 2, 250 / 937] FPS: 60.6 (63.1)  ,  DataTime: 0.038 (0.020)  ,  ForwardTime: 0.470  ,  TotalTime: 0.528  ,  Loss/total: 1.44559  ,  Loss/giou: 0.34713  ,  Loss/l1: 0.03601  ,  Loss/location: 0.57131  ,  IoU: 0.69074
[train: 2, 250 / 937] FPS: 60.6 (62.7)  ,  DataTime: 0.035 (0.019)  ,  ForwardTime: 0.473  ,  TotalTime: 0.528  ,  Loss/total: 1.43009  ,  Loss/giou: 0.34356  ,  Loss/l1: 0.03560  ,  Loss/location: 0.56498  ,  IoU: 0.69381
[train: 2, 300 / 937] FPS: 61.0 (64.3)  ,  DataTime: 0.033 (0.019)  ,  ForwardTime: 0.473  ,  TotalTime: 0.525  ,  Loss/total: 1.42784  ,  Loss/giou: 0.34380  ,  Loss/l1: 0.03558  ,  Loss/location: 0.56234  ,  IoU: 0.69369
[train: 2, 300 / 937] FPS: 61.0 (64.2)  ,  DataTime: 0.035 (0.020)  ,  ForwardTime: 0.470  ,  TotalTime: 0.525  ,  Loss/total: 1.43912  ,  Loss/giou: 0.34517  ,  Loss/l1: 0.03562  ,  Loss/location: 0.57067  ,  IoU: 0.69213
[train: 2, 350 / 937] FPS: 61.3 (61.7)  ,  DataTime: 0.033 (0.020)  ,  ForwardTime: 0.470  ,  TotalTime: 0.522  ,  Loss/total: 1.43114  ,  Loss/giou: 0.34396  ,  Loss/l1: 0.03550  ,  Loss/location: 0.56571  ,  IoU: 0.69330
[train: 2, 350 / 937] FPS: 61.2 (62.2)  ,  DataTime: 0.031 (0.019)  ,  ForwardTime: 0.472  ,  TotalTime: 0.522  ,  Loss/total: 1.42876  ,  Loss/giou: 0.34429  ,  Loss/l1: 0.03564  ,  Loss/location: 0.56198  ,  IoU: 0.69323
[train: 2, 400 / 937] FPS: 61.5 (62.5)  ,  DataTime: 0.031 (0.020)  ,  ForwardTime: 0.469  ,  TotalTime: 0.521  ,  Loss/total: 1.42636  ,  Loss/giou: 0.34307  ,  Loss/l1: 0.03537  ,  Loss/location: 0.56337  ,  IoU: 0.69414
[train: 2, 400 / 937] FPS: 61.4 (61.5)  ,  DataTime: 0.030 (0.019)  ,  ForwardTime: 0.472  ,  TotalTime: 0.521  ,  Loss/total: 1.42638  ,  Loss/giou: 0.34350  ,  Loss/l1: 0.03560  ,  Loss/location: 0.56137  ,  IoU: 0.69385
